"gene_i","gene_j","pcor_asthma","pcor_normal","delta"
"224568_x_at","216693_x_at",-0.280974795501149,-0.105879631284244,-0.175095164216905
"227099_s_at","213524_s_at",0.334676894574164,0.159711290726389,0.174965603847775
"1552701_a_at","215450_at",0.339982817341805,0.165668539264528,0.174314278077277
"228487_s_at","231252_at",0.160600866818326,0.33479006670367,-0.174189199885345
"202648_at","224321_at",0.295474063418859,0.121696568965139,0.17377749445372
"206524_at","227224_at",-0.251189515855753,-0.424042365990505,0.172852850134753
"228528_at","238593_at",0.289871991955608,0.11703228313365,0.172839708821958
"231166_at","202988_s_at",0.189524348087827,0.361803510869051,-0.172279162781224
"213831_at","223645_s_at",-0.303957505162579,-0.13192628484707,-0.17203122031551
"230877_at","213875_x_at",-0.219186410164196,-0.39097346228585,0.171787052121654
"231647_s_at","224405_at",0.443364319702881,0.61487934903044,-0.171515029327558
"209970_x_at","AFFX-BioC-3_at",0.285430056321548,0.114773835505574,0.170656220815974
"221092_at","242787_at",0.216067846501494,0.386178549416963,-0.170110702915469
"200908_s_at","1553749_at",0.15853579803811,0.327934688259944,-0.169398890221834
"201008_s_at","232017_at",-0.162581925906714,-0.331315520578792,0.168733594672078
"1554733_at","210105_s_at",0.309379098750741,0.141114513346849,0.168264585403892
"218349_s_at","228834_at",0.182870923060501,0.351120832690738,-0.168249909630237
"209480_at","212999_x_at",0.542505641408127,0.374412007451245,0.168093633956882
"1552703_s_at","228478_at",0.211272399314854,0.379045063040203,-0.167772663725349
"213797_at","212094_at",-0.161709840924458,-0.329442048769948,0.16773220784549
"207688_s_at","215450_at",0.466848034940248,0.634429070220269,-0.167581035280021
"231647_s_at","233827_s_at",-0.281970379421197,-0.115146953486897,-0.1668234259343
"206693_at","220643_s_at",0.205311849184185,0.371508727145311,-0.166196877961125
"222608_s_at","228729_at",0.180176754773567,0.346161381414513,-0.165984626640946
"212044_s_at","231418_at",0.283684020239636,0.117834292154162,0.165849728085473
"228697_at","231252_at",-0.284279212570781,-0.118462530895195,-0.165816681675586
"1566764_at","226189_at",0.366289820959529,0.531297030640797,-0.165007209681267
"229007_at","1558956_s_at",0.172378289925956,0.337275667744614,-0.164897377818658
"1555594_a_at","200952_s_at",0.184589587033822,0.349445174357213,-0.164855587323392
"210839_s_at","224156_x_at",0.292115981757992,0.127485089830389,0.164630891927603
"1563719_a_at","207746_at",0.32019656634205,0.155629708490129,0.16456685785192
"224361_s_at","227278_at",0.172992236289875,0.33721770826248,-0.164225471972605
"211338_at","204072_s_at",0.172970001023502,0.337139127705475,-0.164169126681973
"1552485_at","232210_at",0.292736380528485,0.128665462955944,0.16407091757254
"213350_at","200908_s_at",0.329597487658557,0.165976202267572,0.163621285390984
"200800_s_at","227499_at",0.174723029811118,0.338330834791168,-0.16360780498005
"216829_at","224797_at",0.277672218061859,0.11442615767581,0.163246060386049
"223079_s_at","1555594_a_at",0.172793712145556,0.335349671014719,-0.162555958869163
"211367_s_at","1552703_s_at",0.354602459555839,0.517004161991973,-0.162401702436134
"212105_s_at","208763_s_at",-0.206091774004086,-0.36827552080239,0.162183746798304
"215176_x_at","217378_x_at",0.334367393974571,0.496040675750527,-0.161673281775956
"209723_at","208103_s_at",0.204788231724238,0.366194012646437,-0.161405780922199
"224568_x_at","222787_s_at",-0.178074460369818,-0.339393847027855,0.161319386658037
"235274_at","200666_s_at",-0.33807035013289,-0.176920503539644,-0.161149846593246
"209210_s_at","210587_at",0.431832402508629,0.270768521669819,0.16106388083881
"226085_at","231577_s_at",0.325851167150979,0.164829991199879,0.161021175951099
"213350_at","201883_s_at",0.36333215116842,0.202423881992759,0.160908269175661
"216491_x_at","211640_x_at",-0.294627929353125,-0.134053218165881,-0.160574711187243
"214155_s_at","200666_s_at",0.369911672986501,0.209434192103481,0.16047748088302
"203817_at","205544_s_at",0.189318180797037,0.349210545152559,-0.159892364355521
"211637_x_at","209392_at",-0.284963775677626,-0.125600592254524,-0.159363183423102
"223062_s_at","205544_s_at",0.286336514413488,0.127103224486416,0.159233289927072
"1558080_s_at","235341_at",0.565795631767216,0.724991720547406,-0.159196088780189
"210279_at","204866_at",0.25667893595812,0.415286192554136,-0.158607256596016
"AFFX-BioB-M_at","210148_at",-0.310075591671917,-0.151508426852601,-0.158567164819316
"208763_s_at","232017_at",0.228395861018816,0.386896768821671,-0.158500907802856
"235412_at","228030_at",0.256028068856391,0.414086099729456,-0.158058030873065
"224797_at","202988_s_at",0.317982534614415,0.161133136839494,0.156849397774921
"207076_s_at","209210_s_at",0.172700338023701,0.329535489228609,-0.156835151204909
"1565162_s_at","213606_s_at",0.277866464894254,0.121228500938335,0.156637963955919
"212501_at","219270_at",0.267199970015407,0.422992660212245,-0.155792690196838
"216541_x_at","211640_x_at",0.447219973509255,0.291841778220327,0.155378195288928
"211637_x_at","213534_s_at",0.277916981414043,0.122598741047553,0.15531824036649
"216576_x_at","217480_x_at",0.440839141715099,0.285522002031502,0.155317139683597
"237215_s_at","1567628_at",0.177874459666647,0.333135913092887,-0.15526145342624
"201890_at","212205_at",0.173817878472337,0.328853307437057,-0.15503542896472
"204409_s_at","1570360_s_at",-0.30618882019679,-0.151157692123975,-0.155031128072815
"236165_at","235341_at",-0.255852744840286,-0.410655533141394,0.154802788301108
"1553749_at","200666_s_at",-0.219473194209143,-0.374203949481556,0.154730755272412
"203438_at","209524_at",-0.193123114956468,-0.347705269263154,0.154582154306687
"213572_s_at","213158_at",0.223940505960686,0.378274075435436,-0.154333569474749
"208650_s_at","224918_x_at",-0.299913580213406,-0.145698689062478,-0.154214891150928
"227462_at","226641_at",0.276009385745141,0.122385499812152,0.153623885932989
"223940_x_at","AFFX-BioB-3_at",-0.375503408935565,-0.222285837865513,-0.153217571070052
"200800_s_at","212592_at",-0.183093524775057,-0.336076675762412,0.152983150987355
"203675_at","223565_at",0.329992457931643,0.177357959798699,0.152634498132944
"224405_at","213875_x_at",0.277221062326605,0.124759181885843,0.152461880440761
"219841_at","222891_s_at",-0.330882140313452,-0.178457970482758,-0.152424169830694
"219602_s_at","224918_x_at",0.327386197749678,0.175094787687946,0.152291410061733
"235009_at","238013_at",0.286969534713798,0.134832154455881,0.152137380257917
"236165_at","205518_s_at",0.327776939076486,0.176677443918664,0.151099495157822
"230659_at","219599_at",0.4831349218241,0.332256977089779,0.150877944734321
"205139_s_at","219667_s_at",0.321511810034315,0.471879940110668,-0.150368130076353
"217480_x_at","217157_x_at",0.303083335332297,0.152730916115957,0.15035241921634
"1565162_s_at","235103_at",0.213786262962007,0.363709196452536,-0.149922933490529
"228582_x_at","228204_at",0.189658832556652,0.339052704140551,-0.1493938715839
"226085_at","224567_x_at",0.3895128043309,0.240237037861867,0.149275766469033
"236327_at","238563_at",0.343465275533028,0.194287144236,0.149178131297029
"219841_at","239082_at",-0.188917444340683,-0.337742564661643,0.14882512032096
"204529_s_at","209031_at",0.277822515677388,0.129044644374954,0.148777871302433
"209392_at","229367_s_at",-0.319559568514788,-0.170791617696531,-0.148767950818257
"206700_s_at","231647_s_at",-0.290823245091395,-0.142245427851854,-0.14857781723954
"228528_at","214452_at",-0.279250774440047,-0.130854341694596,-0.148396432745452
"237215_s_at","1559584_a_at",-0.291482547957176,-0.143210663318105,-0.148271884639072
"204507_s_at","213534_s_at",-0.289304674536695,-0.141286193627888,-0.148018480908807
"227510_x_at","228582_x_at",0.2772177844999,0.129364537032635,0.147853247467264
"219777_at","224918_x_at",-0.290330297056066,-0.14287693797588,-0.147453359080186
"227921_at","212599_at",0.19197080917639,0.338549580058483,-0.146578770882093
"219892_at","216693_x_at",0.19391922207967,0.340453750065522,-0.146534527985852
"200800_s_at","213158_at",-0.219209135703167,-0.365606729873252,0.146397594170085
"214452_at","207426_s_at",0.28271290364227,0.136556497689799,0.146156405952471
"224589_at","224590_at",0.453240311430679,0.599252072653311,-0.146011761222632
"204446_s_at","203216_s_at",0.279464257662185,0.134196367669974,0.145267889992211
"230180_at","242918_at",0.192406840471977,0.337661431849678,-0.145254591377701
"211634_x_at","216541_x_at",0.315902482940644,0.460868122188901,-0.144965639248257
"36711_at","200666_s_at",-0.206634803222343,-0.351281511735793,0.14464670851345
"214971_s_at","218349_s_at",-0.276987369640075,-0.132907099540664,-0.144080270099412
"224567_x_at","201996_s_at",0.262306809893347,0.405900282229307,-0.14359347233596
"204992_s_at","223253_at",0.242502790254837,0.386014677239025,-0.143511886984188
"211727_s_at","233827_s_at",0.283443402699986,0.139942254481281,0.143501148218705
"223940_x_at","210148_at",-0.296066310467131,-0.152676994134791,-0.14338931633234
"236694_at","232618_at",0.2882638974161,0.144915952303617,0.143347945112483
"206700_s_at","236694_at",0.418397218958525,0.561447460219783,-0.143050241261258
"229367_s_at","236198_at",0.280836346956039,0.138386834043568,0.142449512912472
"236293_at","1559156_at",0.192663265677695,0.335033168215875,-0.14236990253818
"228496_s_at","231370_at",0.254593034736573,0.396598619316996,-0.142005584580423
"217258_x_at","216430_x_at",0.376249539949049,0.517714076536504,-0.141464536587455
"209750_at","225956_at",0.192928651757698,0.334352924593107,-0.14142427283541
"217028_at","218986_s_at",-0.209742645208393,-0.351125360182727,0.141382714974334
"203817_at","220195_at",0.215309186541392,0.356543582844537,-0.141234396303145
"237746_at","1554029_a_at",0.331815969870957,0.190718851039034,0.141097118831923
"226181_at","223062_s_at",0.221050669513475,0.361956467417855,-0.14090579790438
"217967_s_at","202988_s_at",-0.288747867763703,-0.147907639516897,-0.140840228246806
"212092_at","213156_at",0.280900389734503,0.140135614884622,0.140764774849881
"211641_x_at","216542_x_at",0.211655139541069,0.352219223352752,-0.140564083811683
"200800_s_at","200664_s_at",0.436503281320494,0.295982487554756,0.140520793765738
"224361_s_at","224156_x_at",0.261385757128173,0.401827340516776,-0.140441583388602
"210138_at","236191_at",-0.197502103191879,-0.337580570052601,0.140078466860722
"217378_x_at","217480_x_at",0.368766754372407,0.507948155649977,-0.13918140127757
"1559584_a_at","226641_at",0.210709481066695,0.349560949513241,-0.138851468446546
"1559280_a_at","220084_at",0.428054907914536,0.289293887695797,0.138761020218739
"204959_at","44790_s_at",0.22879438354526,0.36751918005866,-0.1387247965134
"228964_at","205518_s_at",0.199871035867178,0.337987406233625,-0.138116370366447
"209723_at","209921_at",0.341171043561762,0.203343161898364,0.137827881663397
"227524_at","225062_at",-0.284156416537874,-0.146736300039938,-0.137420116497936
"204999_s_at","213606_s_at",0.209698688488663,0.347011782896999,-0.137313094408336
"213689_x_at","216044_x_at",0.760354165963282,0.897353499438515,-0.136999333475233
"203810_at","200666_s_at",0.191641302670339,0.328635298511043,-0.136993995840704
"224499_s_at","228636_at",0.304915595515186,0.16808572988012,0.136829865635067
"AFFX-HUMRGE/M10098_5_at","224321_at",-0.256817998669152,-0.393553111231957,0.136735112562805
"201218_at","242136_x_at",0.377506795338097,0.240884302225713,0.136622493112384
"221618_s_at","211137_s_at",0.202588202950284,0.339076611149077,-0.136488408198793
"216450_x_at","214056_at",0.244821481694964,0.38041884484472,-0.135597363149756
"1563357_at","1566764_at",0.304701240924529,0.169533513128356,0.135167727796173
"235868_at","210148_at",0.309501733623951,0.174830400823734,0.134671332800217
"1563719_a_at","213158_at",0.195885084559594,0.33053329907719,-0.134648214517595
"211634_x_at","211633_x_at",0.303120267214244,0.168576129064593,0.134544138149651
"235401_s_at","213689_x_at",-0.206532797829982,-0.340864780346946,0.134331982516965
"231418_at","219599_at",0.219981523883716,0.354215600130556,-0.13423407624684
"1553749_at","207002_s_at",0.195238906188453,0.329169344232561,-0.133930438044108
"208683_at","223253_at",0.281090481888961,0.147551019679429,0.133539462209532
"201694_s_at","228030_at",-0.325200572243773,-0.1918883077385,-0.133312264505273
"AFFX-HUMRGE/M10098_M_at","200908_s_at",-0.195109031522954,-0.328185609703115,0.133076578180161
"226675_s_at","235274_at",0.29349881235959,0.160472724655882,0.133026087703708
"228092_at","202904_s_at",0.34503334721943,0.21217597835938,0.13285736886005
"228964_at","208524_at",0.280956827070229,0.41376906888934,-0.13281224181911
"202581_at","230659_at",-0.213848527456796,-0.346630083987326,0.13278155653053
"214452_at","225285_at",0.341126270922505,0.473739231263847,-0.132612960341343
"211637_x_at","211881_x_at",0.198543889908546,0.331152516272741,-0.132608626364195
"216693_x_at","233827_s_at",0.310118872444713,0.177661668667447,0.132457203777266
"221253_s_at","AFFX-BioB-M_at",0.281342432561662,0.149267006985964,0.132075425575698
"228729_at","204444_at",0.311489052980152,0.179462146809059,0.132026906171093
"231647_s_at","211366_x_at",-0.209307272698385,-0.341107306996716,0.131800034298331
"AFFX-BioB-3_at","210148_at",0.331034332562623,0.199542500064639,0.131491832497984
"203290_at","209823_x_at",0.458710132335346,0.327301003082195,0.131409129253151
"228964_at","222891_s_at",-0.218388079522138,-0.349679399677182,0.131291320155044
"217859_s_at","220892_s_at",0.300486473373501,0.169675160602172,0.130811312771328
"231418_at","213606_s_at",-0.220116016294261,-0.350760362754365,0.130644346460104
"208003_s_at","238563_at",0.229283575485448,0.359792590596386,-0.130509015110938
"219602_s_at","1553749_at",-0.332411644160796,-0.201969708794749,-0.130441935366047
"201883_s_at","213689_x_at",0.205992562024755,0.335888432582464,-0.129895870557709
"213931_at","232210_at",0.236801705038986,0.366381481537933,-0.129579776498948
"228582_x_at","228343_at",0.309279882733243,0.179803286999728,0.129476595733514
"224604_at","225956_at",0.209330998392989,0.338581792142195,-0.129250793749206
"209120_at","233814_at",0.325361881222506,0.196150969777623,0.129210911444883
"226675_s_at","238563_at",0.243717299581119,0.372300211312233,-0.128582911731114
"220892_s_at","219270_at",0.308797850534963,0.180321637932371,0.128476212602592
"205034_at","219990_at",0.331095365098575,0.202705594256067,0.128389770842508
"213350_at","212044_s_at",0.298236153432469,0.169867770682337,0.128368382750131
"211644_x_at","237625_s_at",0.231223087976787,0.359402494754939,-0.128179406778151
"211367_s_at","212205_at",-0.337380842964471,-0.209498676511446,-0.127882166453025
"212451_at","235009_at",0.462235932753538,0.58989665917458,-0.127660726421042
"209398_at","1554733_at",-0.25224833820509,-0.379682524510737,0.127434186305647
"212092_at","1555060_a_at",0.282678625692407,0.155334242593282,0.127344383099125
"219497_s_at","218349_s_at",-0.266462039577936,-0.393526137757666,0.127064098179731
"213472_at","210148_at",0.334819371356511,0.207786208711111,0.1270331626454
"201340_s_at","236524_at",0.306893885954691,0.179950643644971,0.12694324230972
"1552703_s_at","221606_s_at",0.224259285036017,0.351152786496482,-0.126893501460465
"208524_at","231576_at",0.216163847450048,0.342913288514691,-0.126749441064644
"1555060_a_at","1555594_a_at",0.321991429267966,0.195294399955434,0.126697029312532
"207761_s_at","225295_at",-0.285884365228741,-0.159361132091923,-0.126523233136817
"221253_s_at","AFFX-BioB-3_at",-0.280805151880827,-0.154396518797192,-0.126408633083635
"236198_at","211727_s_at",0.337098876748642,0.210922136262714,0.126176740485928
"206011_at","223062_s_at",-0.320723692128458,-0.194756852540982,-0.125966839587476
"231303_at","232504_at",0.348951536489612,0.223138728776632,0.12581280771298
"231303_at","240232_at",0.319776686041345,0.193975437395438,0.125801248645907
"216510_x_at","213689_x_at",-0.297793092970639,-0.172350344972299,-0.12544274799834
"206618_at","1559584_a_at",-0.20449225546406,-0.329440080181049,0.124947824716988
"230877_at","228343_at",0.275687449430224,0.150798348437061,0.124889100993163
"228343_at","1554240_a_at",0.215959911587554,0.340093561507522,-0.124133649919968
"227510_x_at","235446_at",0.237074078157936,0.361170472517448,-0.124096394359512
"203817_at","226636_at",0.269552452701753,0.393553284246747,-0.124000831544994
"235104_at","228343_at",0.425015164834797,0.301245826097787,0.12376933873701
"209682_at","227354_at",-0.294618557833322,-0.171225117631301,-0.123393440202022
"239082_at","227499_at",0.348298280300413,0.471549907854913,-0.1232516275545
"205542_at","226003_at",0.21542829180845,0.338387929600605,-0.122959637792155
"215379_x_at","223940_x_at",-0.335813056437486,-0.21290580026838,-0.122907256169106
"216984_x_at","211868_x_at",0.425970650292031,0.303158599253309,0.122812051038722
"238593_at","1558956_s_at",0.290637796739001,0.167846853895406,0.122790942843595
"1552703_s_at","224436_s_at",0.333066171742314,0.210586106833361,0.122480064908953
"235412_at","231576_at",0.308466231194981,0.186058479774012,0.122407751420968
"227524_at","235274_at",-0.299692168771431,-0.178243718573449,-0.121448450197981
"206701_x_at","204273_at",0.494797060696168,0.61616941763438,-0.121372356938212
"224405_at","213158_at",0.307144403108768,0.186182402928623,0.120962000180145
"211908_x_at","235438_at",-0.277142224381766,-0.156354742298954,-0.120787482082812
"1565162_s_at","213689_x_at",-0.260477606578664,-0.381050562831778,0.120572956253114
"223588_at","210148_at",0.320837673846848,0.201007657459716,0.119830016387132
"1558956_s_at","242136_x_at",0.280277939491721,0.160642673336579,0.119635266155142
"36711_at","210512_s_at",0.317558749115567,0.437099234789552,-0.119540485673986
"1554273_a_at","235104_at",0.368921436537283,0.24941708845901,0.119504348078273
"227462_at","211368_s_at",0.303990578803432,0.184636915648689,0.119353663154744
"228496_s_at","238342_at",0.224896690632003,0.344125390462917,-0.119228699830914
"227099_s_at","207901_at",0.294743874600077,0.175837088520467,0.118906786079609
"1553749_at","209318_x_at",-0.215854199232818,-0.334559735047069,0.11870553581425
"1557078_at","238430_x_at",0.309234693282722,0.427888325995084,-0.118653632712362
"225626_at","226663_at",0.345695528236603,0.227286883140854,0.118408645095749
"210839_s_at","219777_at",-0.359002509797171,-0.241291365809884,-0.117711143987287
"201694_s_at","230659_at",-0.280633414829701,-0.163228537970097,-0.117404876859604
"1565162_s_at","224406_s_at",-0.301348746016149,-0.183985237412294,-0.117363508603855
"239082_at","AFFX-BioB-3_at",-0.264776655646973,-0.381619997776344,0.116843342129371
"228343_at","231370_at",-0.321162685272364,-0.204910621954205,-0.116252063318159
"228636_at","227499_at",-0.293423971901075,-0.177263038059393,-0.116160933841681
"226702_at","202688_at",0.29253522911913,0.176499895184157,0.116035333934972
"214041_x_at","242787_at",-0.29154496384429,-0.175858405974241,-0.115686557870048
"225768_at","226158_at",0.301484664794738,0.186434108036606,0.115050556758132
"209803_s_at","230650_at",0.280772761554162,0.165769931565895,0.115002829988267
"204759_at","225171_at",0.214969052668223,0.329229108944486,-0.114260056276263
"202146_at","1552485_at",-0.305915728873688,-0.191705145173987,-0.114210583699702
"211367_s_at","237215_s_at",0.328350342855016,0.214229332193811,0.114121010661205
"238635_at","241425_at",0.224253256853433,0.337862931421771,-0.113609674568338
"214039_s_at","208767_s_at",0.459150597029229,0.345571936682365,0.113578660346864
"224499_s_at","239082_at",0.222593737333842,0.335954858448079,-0.113361121114236
"1559280_a_at","242468_at",0.301147288124775,0.188244903152299,0.112902384972476
"224588_at","227671_at",0.51443547441051,0.402710253938867,0.111725220471642
"226085_at","226675_s_at",-0.28865765066147,-0.177355020463073,-0.111302630198397
"219759_at","1554273_a_at",0.452294601873258,0.563432986291831,-0.111138384418573
"235638_at","209541_at",0.237620687313597,0.348411039981787,-0.11079035266819
"205884_at","209921_at",-0.293686299810157,-0.182900179593236,-0.110786120216921
"208650_s_at","1565162_s_at",0.338258089413545,0.227633757674749,0.110624331738796
"204777_s_at","209278_s_at",0.25108276239053,0.361365697109097,-0.110282934718567
"219463_at","210145_at",0.251290319067754,0.36136506728098,-0.110074748213226
"227798_at","200665_s_at",0.28280292396155,0.173435013846683,0.109367910114867
"228697_at","AFFX-BioC-3_at",-0.324169023069642,-0.21504394559113,-0.109125077478513
"214041_x_at","214001_x_at",0.411222821649356,0.520296964037731,-0.109074142388375
"221253_s_at","217732_s_at",0.342401074181038,0.233541145826907,0.108859928354131
"212956_at","219497_s_at",0.311451267005829,0.202703572072291,0.108747694933538
"205403_at","206337_at",0.317756967151773,0.209150738747738,0.108606228404034
"228697_at","244780_at",0.331330646249193,0.439863385288221,-0.108532739039028
"219497_s_at","227224_at",0.292296794409217,0.183772750014292,0.108524044394925
"1565162_s_at","202904_s_at",0.338030326558696,0.229723811993672,0.108306514565025
"226517_at","201010_s_at",0.342156596029698,0.234226230200419,0.107930365829279
"211555_s_at","229530_at",0.322904755849674,0.215213559731284,0.10769119611839
"219463_at","1554474_a_at",0.284810720944441,0.177491943980071,0.107318776964371
"213606_s_at","236641_at",0.296303898122913,0.189096342682871,0.107207555440042
"212105_s_at","213606_s_at",0.292186010613811,0.185166235063252,0.107019775550558
"213606_s_at","224918_x_at",-0.350191291602894,-0.243245229741701,-0.106946061861193
"203153_at","218566_s_at",0.30118154537922,0.194567444296055,0.106614101083165
"201122_x_at","213753_x_at",0.613832889247131,0.72043659871251,-0.106603709465379
"203038_at","209487_at",0.291783096867393,0.185271804195226,0.106511292672167
"224367_at","217963_s_at",0.39827419289458,0.504780069276957,-0.106505876382377
"218986_s_at","209524_at",0.279798311266208,0.174259403790404,0.105538907475803
"231576_at","228834_at",0.295146035707895,0.189607623422118,0.105538412285777
"208151_x_at","224156_x_at",0.28909237987855,0.183716173884004,0.105376205994546
"209728_at","221491_x_at",-0.279769532333534,-0.174444349930132,-0.105325182403402
"224404_s_at","224405_at",0.362591433129581,0.257497011923954,0.105094421205628
"225904_at","227646_at",0.287665388461662,0.182894161656217,0.104771226805445
"222073_at","210145_at",-0.282572459724796,-0.178089960510246,-0.10448249921455
"212092_at","220892_s_at",0.244289956756675,0.348740601834694,-0.104450645078019
"36711_at","219017_at",0.290761661733585,0.186533526012559,0.104228135721025
"226702_at","218986_s_at",0.387246244676072,0.283227370837321,0.104018873838751
"217127_at","210512_s_at",0.267157896199853,0.37097724388339,-0.103819347683538
"1556821_x_at","236641_at",0.273528158704057,0.377077113334983,-0.103548954630926
"227462_at","216033_s_at",-0.240516128925343,-0.343803823248617,0.103287694323274
"235638_at","225295_at",0.277566098025634,0.174324302439343,0.103241795586291
"207861_at","201811_x_at",0.288412357815625,0.185901719540381,0.102510638275244
"235104_at","235103_at",0.246459587251281,0.348517993557718,-0.102058406306437
"204897_at","204430_s_at",-0.287174020561287,-0.185193694101018,-0.101980326460268
"234990_at","231862_at",0.433809036000646,0.535318551536759,-0.101509515536113
"214953_s_at","233827_s_at",0.32047719474749,0.218993579387464,0.101483615360026
"211637_x_at","211639_x_at",0.409586838598979,0.510908437491449,-0.10132159889247
"242787_at","209754_s_at",0.317531002437434,0.418396469072219,-0.100865466634785
"211637_x_at","221253_s_at",0.318819991066534,0.218116482212,0.100703508854534
"231202_at","225710_at",0.275836744745151,0.175180904681444,0.100655840063707
"235401_s_at","218986_s_at",0.276531507096141,0.175991873224652,0.100539633871489
"238008_at","206524_at",0.242441485747305,0.342559759619794,-0.100118273872489
"207861_at","223253_at",-0.296119783088631,-0.196401841228844,-0.099717941859787
"228697_at","224595_at",0.297362076503398,0.396718847007139,-0.099356770503741
"212314_at","44790_s_at",0.293228143193254,0.193902583497936,0.0993255596953176
"231418_at","239082_at",0.307092881905963,0.208573180520296,0.0985197013856677
"238342_at","219599_at",-0.273182285554285,-0.370599186249996,0.0974169006957111
"231576_at","222846_at",0.31094761669143,0.213591668567415,0.0973559481240148
"216693_x_at","AFFX-BioC-3_at",0.270247785695491,0.367566531543998,-0.0973187458485064
"226811_at","220306_at",0.459596362321223,0.55675977985614,-0.0971634175349176
"203967_at","1568513_x_at",-0.232274991384512,-0.329414902588875,0.0971399112043631
"216450_x_at","1553749_at",0.403705021497751,0.500419728238306,-0.0967147067405553
"230425_at","226022_at",0.275094593708196,0.371792698612016,-0.0966981049038205
"225626_at","214452_at",-0.279553037881463,-0.183466096740069,-0.0960869411413946
"227499_at","233827_s_at",-0.315320228668567,-0.219435371870015,-0.095884856798552
"1558956_s_at","235274_at",0.282295749484922,0.186481070365482,0.0958146791194407
"209754_s_at","219599_at",0.304197555465681,0.208895093414421,0.0953024620512603
"214971_s_at","233827_s_at",0.412278627070308,0.507386294993675,-0.0951076679233673
"208319_s_at","212605_s_at",0.234001861115298,0.32898144815202,-0.0949795870367214
"235868_at","200664_s_at",0.281001918287685,0.186493137135415,0.0945087811522703
"230265_at","213875_x_at",0.326474815289978,0.232217649518849,0.0942571657711287
"206641_at","217732_s_at",0.339817326575661,0.245648222603234,0.0941691039724272
"213194_at","212599_at",0.250189109128669,0.344315316912863,-0.0941262077841939
"224588_at","221728_x_at",0.417681225209364,0.323848691295671,0.0938325339136932
"226158_at","225956_at",0.281882989098822,0.188063275136177,0.0938197139626442
"214567_s_at","206366_x_at",0.823887806478351,0.917259778028559,-0.0933719715502079
"1554679_a_at","208029_s_at",0.314093934065863,0.220955637061985,0.0931382970038785
"204995_at","204891_s_at",0.236604058785078,0.329299782443344,-0.0926957236582655
"231735_s_at","235009_at",0.388049608893987,0.295645463411817,0.0924041454821697
"230180_at","208003_s_at",0.251817136068718,0.343997254866123,-0.0921801187974048
"224499_s_at","226181_at",-0.272659727460001,-0.364477252359334,0.0918175248993335
"201925_s_at","201565_s_at",0.263701023591105,0.354894784831741,-0.0911937612406358
"229584_at","207426_s_at",0.24440338326281,0.334916106344676,-0.0905127230818667
"1552703_s_at","224918_x_at",-0.273986923926706,-0.364354868769378,0.0903679448426721
"237746_at","200666_s_at",-0.344433323650972,-0.254365101736293,-0.0900682219146786
"224989_at","228343_at",0.40725429719525,0.317557705458873,0.0896965917363762
"210512_s_at","214971_s_at",0.266914752842278,0.356578913572923,-0.0896641607306445
"201242_s_at","241425_at",0.35039249239542,0.26115315748943,0.0892393349059906
"220306_at","230836_at",-0.302040047235034,-0.213581367658158,-0.0884586795768761
"1559280_a_at","209541_at",0.307724894352474,0.219983119966473,0.0877417743860019
"220306_at","1564053_a_at",0.247518080088562,0.335201549607019,-0.087683469518457
"216491_x_at","208650_s_at",0.278425580972056,0.191065599186256,0.0873599817857998
"207761_s_at","242020_s_at",0.360117899535441,0.273112215919133,0.0870056836163089
"203562_at","213415_at",0.28034304905196,0.193365650155599,0.0869773988963604
"209138_x_at","215121_x_at",0.315144031227221,0.228835812520398,0.0863082187068228
"213350_at","228204_at",0.40594436153454,0.319731191939689,0.0862131695948515
"202935_s_at","242814_at",0.285433135458948,0.199264230718009,0.0861689047409386
"211881_x_at","211798_x_at",0.521715570466506,0.607847177334327,-0.0861316068678213
"208683_at","225133_at",-0.290888308796554,-0.20513252628891,-0.0857557825076435
"203186_s_at","206975_at",0.290792517040256,0.205068834594839,0.0857236824454167
"231418_at","214056_at",0.354420218740159,0.268779456785559,0.0856407619546
"219667_s_at","206545_at",0.277718993705357,0.363287996116204,-0.0855690024108465
"231735_s_at","223577_x_at",0.670064301813614,0.755609334902815,-0.0855450330892017
"228964_at","219753_at",-0.32385155793857,-0.238538515434011,-0.0853130425045582
"216491_x_at","211637_x_at",0.823542067009996,0.908737454397206,-0.0851953873872099
"AFFX-HUMRGE/M10098_5_at","204507_s_at",0.277764902910482,0.192841173972748,0.0849237289377344
"209524_at","236488_s_at",0.309901788505215,0.22510056666798,0.0848012218372357
"202270_at","231577_s_at",0.62495323624472,0.709622945438219,-0.0846697091934995
"220306_at","AFFX-BioC-3_at",0.281188429043742,0.365824399014468,-0.0846359699707262
"201925_s_at","205544_s_at",0.391707615557918,0.307439143452011,0.0842684721059068
"200602_at","214953_s_at",0.76648101601309,0.682283423834038,0.0841975921790521
"200799_at","200800_s_at",0.691686711731845,0.775850317059784,-0.0841636053279389
"201340_s_at","208003_s_at",0.290261474889499,0.206359011558845,0.0839024633306548
"227462_at","235117_at",0.280117523611031,0.196229710305161,0.0838878133058705
"203038_at","209301_at",0.320743970964822,0.236916391026136,0.0838275799386856
"200799_at","218566_s_at",0.453401679948804,0.369639914005006,0.0837617659437976
"236203_at","212999_x_at",0.383738827215165,0.466657303633639,-0.0829184764184732
"209318_x_at","204849_at",0.245438332261525,0.328313932886892,-0.0828756006253667
"231597_x_at","203665_at",0.245549221669404,0.328393062719893,-0.0828438410504894
